source,year,month,reporting_month,circle,division,subdivision,section,area,cat_code,category,total_services,billed_services,units,load
TG-NPDCL,2023,1,2023-01,KHAMMAM,SATHUPALLY,SATHUPALLY,SATHUPALLY,KISTARAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,39.0,30.0
TG-NPDCL,2023,1,2023-01,PEDDAPALLY,MANTHANI,RAMAGUNDAM,RAMAGUNDAM,MOGALPAHAD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,47.0,30.0
TG-NPDCL,2023,1,2023-01,WARANGAL,WARANGAL,MULUGU ROAD,MATWADA,BONDIVAGU,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,113.0,30.0
TG-NPDCL,2023,1,2023-01,WARANGAL,WARANGAL,MULUGU ROAD,POCHAMMA MAIDAN,POCHAMMAMAIDAN,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,111.0,30.0
TG-NPDCL,2023,1,2023-01,PEDDAPALLY,MANTHANI,MANTHANI,MANTHANI TOWN,MANTHANI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,30.0
TG-NPDCL,2023,1,2023-01,PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,PEDDAPALLY RURALWEST,ANDUGULAPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,237.0,30.0
TG-NPDCL,2023,2,2023-02,NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 3,BOURGAON,BORGAON (P),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,482.0,45.0
TG-NPDCL,2023,2,2023-02,PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,PEDDAPALLY RURALWEST,ANDUGULAPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,166.0,30.0
TG-NPDCL,2023,2,2023-02,PEDDAPALLY,MANTHANI,RAMAGUNDAM,RAMAGUNDAM,MOGALPAHAD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,200.0,30.0
TG-NPDCL,2023,2,2023-02,WARANGAL,WARANGAL,MULUGU ROAD,POCHAMMA MAIDAN,POCHAMMAMAIDAN,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,789.0,30.0
TG-NPDCL,2023,2,2023-02,BHADRADRI KOTHAGUDEM,KOTHAGUDEM,PALVANCHA,PALVONCHA TOWN-2,PALONCHA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,73.0,30.0
TG-NPDCL,2023,2,2023-02,PEDDAPALLY,MANTHANI,MANTHANI,MANTHANI TOWN,MANTHANI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,37.0,30.0
TG-NPDCL,2023,2,2023-02,KHAMMAM,KHAMMAM,KHAMMAM(T),KHAMMAM TOWN-2,ZONE (7)  KHAMMAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1143.0,30.0
TG-NPDCL,2023,2,2023-02,MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (TOWN),NON SLB,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,30.0
TG-NPDCL,2023,2,2023-02,NIZAMABAD,BODHAN,RUDRUR,VARNI,SN PURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1.0,30.0
TG-NPDCL,2023,2,2023-02,KHAMMAM,SATHUPALLY,SATHUPALLY,SATHUPALLY,KISTARAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,11.0,30.0
TG-NPDCL,2023,2,2023-02,NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN2,DIVYA NAGAR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,381.0,45.0
TG-NPDCL,2023,2,2023-02,MANCHERIAL,MANCHERIAL,CHENNUR,JAIPUR,JAIPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,30.0
TG-NPDCL,2023,2,2023-02,KARIMNAGAR,KARIMNAGAR RURAL,GANGADHARA,ACHAMPALLY,WADDIARAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,248.0,25.0
TG-NPDCL,2023,2,2023-02,BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,YELLANDU TOWN,YELLANDU,9,ELECTRIC VEHICLE CHARGING STATIONS,1,0,0.0,25.0
TG-NPDCL,2023,2,2023-02,HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),"CHOWRASTHA, HNK",BONDIVAGU,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,127.0,30.0
TG-NPDCL,2023,2,2023-02,KAMAREDDY,BANSWADA,BANSWADA,BIRKUR,BIRKUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,30.0
TG-NPDCL,2023,2,2023-02,HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),NAKKALAGUTTA,BALASAMUDRAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,641.0,60.0
TG-NPDCL,2023,2,2023-02,HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,HUNTER ROAD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,102.0,30.0
TG-NPDCL,2023,2,2023-02,HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,MUSTYALAPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,124.0,30.0
TG-NPDCL,2023,2,2023-02,KAMAREDDY,KAMAREDDY,KAMAREDDY TOWN,KAMAREDDY(R),PATHARAJAMPET,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,196.0,45.0
TG-NPDCL,2023,2,2023-02,BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,N V PURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,0,0.0,30.0
TG-NPDCL,2023,2,2023-02,HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,PARKAL-TOWN,PARKAL,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,32.0,30.0
TG-NPDCL,2023,2,2023-02,KAMAREDDY,BANSWADA,BANSWADA,BANSWADA,BANSWADA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,28.0,30.0
TG-NPDCL,2023,2,2023-02,ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD TOWN-III,ADILABAD-TOWN-III,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,60.0,75.0
TG-NPDCL,2023,2,2023-02,BHADRADRI KOTHAGUDEM,BHADRACHALAM,BHADRACHALAM,BCM-TOWN,BHADRACHALAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,0,0.0,30.0
TG-NPDCL,2023,2,2023-02,BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,TEKULA PALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,128.0,30.0
TG-NPDCL,2023,2,2023-02,BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,ASWAPURAM,ASWAPURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,32.0,30.0
TG-NPDCL,2023,2,2023-02,ADILABAD,ADILABAD,ADILABAD TOWN,MAVALA,DASNAPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,506.0,30.0
TG-NPDCL,2023,3,2023-03,BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,ASWAPURAM,ASWAPURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,16.0,30.0
TG-NPDCL,2023,3,2023-03,ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD TOWN-III,ADILABAD-TOWN-III,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,120.0,75.0
TG-NPDCL,2023,3,2023-03,ADILABAD,ADILABAD,ADILABAD TOWN,MAVALA,DASNAPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,480.0,30.0
TG-NPDCL,2023,3,2023-03,BHADRADRI KOTHAGUDEM,BHADRACHALAM,BHADRACHALAM,BCM-TOWN,BHADRACHALAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,436.0,30.0
TG-NPDCL,2023,3,2023-03,KAMAREDDY,KAMAREDDY,KAMAREDDY TOWN,KAMAREDDY(R),PATHARAJAMPET,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,260.0,45.0
TG-NPDCL,2023,3,2023-03,HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),NAKKALAGUTTA,BALASAMUDRAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,635.0,60.0
TG-NPDCL,2023,3,2023-03,HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,BONDIVAGU,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,256.0,30.0
TG-NPDCL,2023,3,2023-03,HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,HUNTER ROAD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1.0,30.0
TG-NPDCL,2023,3,2023-03,KAMAREDDY,BANSWADA,BANSWADA,BANSWADA,BANSWADA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,11.0,30.0
TG-NPDCL,2023,3,2023-03,KAMAREDDY,BANSWADA,BANSWADA,BIRKUR,BIRKUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,30.0
TG-NPDCL,2023,3,2023-03,BHADRADRI KOTHAGUDEM,KOTHAGUDEM,PALVANCHA,PALVONCHA TOWN-2,PALONCHA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,97.0,30.0
TG-NPDCL,2023,3,2023-03,HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,MUSTYALAPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,20.0,30.0
TG-NPDCL,2023,3,2023-03,BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,N V PURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,27.0,30.0
TG-NPDCL,2023,3,2023-03,BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,TEKULA PALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,189.0,30.0
TG-NPDCL,2023,3,2023-03,HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,PARKAL-TOWN,PARKAL,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,110.0,30.0
TG-NPDCL,2023,3,2023-03,BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,YELLANDU TOWN,YELLANDU,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,25.0
TG-NPDCL,2023,3,2023-03,NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN2,DIVYA NAGAR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,638.0,45.0
TG-NPDCL,2023,3,2023-03,KHAMMAM,SATHUPALLY,SATHUPALLY,SATHUPALLY,KISTARAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,226.0,30.0
TG-NPDCL,2023,3,2023-03,MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (TOWN),NON SLB,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,30.0
TG-NPDCL,2023,3,2023-03,MANCHERIAL,MANCHERIAL,CHENNUR,JAIPUR,JAIPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,30.0
TG-NPDCL,2023,3,2023-03,KARIMNAGAR,KARIMNAGAR RURAL,GANGADHARA,ACHAMPALLY,WADDIARAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,36.0,25.0
TG-NPDCL,2023,3,2023-03,KHAMMAM,KHAMMAM,KHAMMAM(T),KHAMMAM TOWN-2,ZONE (7)  KHAMMAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,870.0,30.0
TG-NPDCL,2023,3,2023-03,PEDDAPALLY,MANTHANI,MANTHANI,MANTHANI TOWN,MANTHANI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,97.0,30.0
TG-NPDCL,2023,3,2023-03,NIZAMABAD,BODHAN,RUDRUR,VARNI,SN PURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,141.0,30.0
TG-NPDCL,2023,3,2023-03,PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,PEDDAPALLY RURALWEST,ANDUGULAPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,111.0,30.0
TG-NPDCL,2023,3,2023-03,NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 3,BOURGAON,BORGAON (P),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,145.0,45.0
TG-NPDCL,2023,3,2023-03,PEDDAPALLY,MANTHANI,RAMAGUNDAM,RAMAGUNDAM,MOGALPAHAD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,124.0,30.0
TG-NPDCL,2023,3,2023-03,WARANGAL,WARANGAL,MULUGU ROAD,POCHAMMA MAIDAN,POCHAMMAMAIDAN,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,347.0,30.0
TG-NPDCL,2023,4,2023-04,HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,MUSTYALAPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1.0,30.0
TG-NPDCL,2023,4,2023-04,HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,PARKAL-TOWN,PARKAL,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,147.0,30.0
TG-NPDCL,2023,4,2023-04,HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),NAKKALAGUTTA,BALASAMUDRAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,594.0,60.0
TG-NPDCL,2023,4,2023-04,HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,BONDIVAGU,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,6.0,30.0
TG-NPDCL,2023,4,2023-04,HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,HUNTER ROAD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,28.0,30.0
TG-NPDCL,2023,4,2023-04,KAMAREDDY,BANSWADA,BANSWADA,BANSWADA,BANSWADA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,80.0,30.0
TG-NPDCL,2023,4,2023-04,HANUMAKONDA,HANAMKONDA/TOWN,KAZIPET,NIT,TEACHERS COLONY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,0,0.0,30.0
TG-NPDCL,2023,4,2023-04,KAMAREDDY,BANSWADA,BANSWADA,BIRKUR,BIRKUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,30.0
TG-NPDCL,2023,4,2023-04,BHADRADRI KOTHAGUDEM,BHADRACHALAM,BHADRACHALAM,BCM-TOWN,BHADRACHALAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,430.0,30.0
TG-NPDCL,2023,4,2023-04,BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,ASWAPURAM,ASWAPURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,13.0,30.0
TG-NPDCL,2023,4,2023-04,BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,TEKULA PALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,40.0,30.0
TG-NPDCL,2023,4,2023-04,BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,YELLANDU TOWN,YELLANDU,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,4.0,25.0
TG-NPDCL,2023,4,2023-04,ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD TOWN-III,ADILABAD-TOWN-III,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,336.0,75.0
TG-NPDCL,2023,4,2023-04,ADILABAD,ADILABAD,ADILABAD TOWN,MAVALA,DASNAPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,739.0,30.0
TG-NPDCL,2023,4,2023-04,BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,N V PURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,30.0
TG-NPDCL,2023,4,2023-04,BHADRADRI KOTHAGUDEM,KOTHAGUDEM,PALVANCHA,PALVONCHA TOWN-2,PALONCHA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,374.0,30.0
TG-NPDCL,2023,4,2023-04,MANCHERIAL,MANCHERIAL,CHENNUR,JAIPUR,JAIPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,30.0
TG-NPDCL,2023,4,2023-04,KARIMNAGAR,KARIMNAGAR RURAL,GANGADHARA,ACHAMPALLY,WADDIARAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,4.0,25.0
TG-NPDCL,2023,4,2023-04,KHAMMAM,KHAMMAM,KHAMMAM(T),KHAMMAM TOWN-2,ZONE (7)  KHAMMAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1275.0,30.0
TG-NPDCL,2023,4,2023-04,KAMAREDDY,KAMAREDDY,KAMAREDDY TOWN,KAMAREDDY(R),PATHARAJAMPET,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,129.0,45.0
TG-NPDCL,2023,4,2023-04,KARIMNAGAR,HUZURABAD,HUZURABAD,HUZURABAD TOWN,RTC DEPO,9,ELECTRIC VEHICLE CHARGING STATIONS,1,0,0.0,20.0
TG-NPDCL,2023,4,2023-04,KHAMMAM,SATHUPALLY,SATHUPALLY,SATHUPALLY,KISTARAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,106.0,30.0
TG-NPDCL,2023,4,2023-04,MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (TOWN),NON SLB,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,30.0
TG-NPDCL,2023,4,2023-04,NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 3,BOURGAON,BORGAON (P),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,856.0,45.0
TG-NPDCL,2023,4,2023-04,PEDDAPALLY,MANTHANI,MANTHANI,MANTHANI TOWN,MANTHANI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,108.0,30.0
TG-NPDCL,2023,4,2023-04,NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN2,DIVYA NAGAR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,346.0,45.0
TG-NPDCL,2023,4,2023-04,NIZAMABAD,BODHAN,RUDRUR,VARNI,SN PURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,63.0,30.0
TG-NPDCL,2023,4,2023-04,PEDDAPALLY,MANTHANI,RAMAGUNDAM,RAMAGUNDAM,MOGALPAHAD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,286.0,30.0
TG-NPDCL,2023,4,2023-04,WARANGAL,WARANGAL,MULUGU ROAD,POCHAMMA MAIDAN,PEDDAMMAGADDA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1619.0,30.0
TG-NPDCL,2023,4,2023-04,WARANGAL,WARANGAL,MULUGU ROAD,POCHAMMA MAIDAN,POCHAMMAMAIDAN,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,347.0,30.0
TG-NPDCL,2023,4,2023-04,PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,PEDDAPALLY RURALWEST,ANDUGULAPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,84.0,30.0
TG-NPDCL,2023,5,2023-05,MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (TOWN),NON SLB,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,30.0
TG-NPDCL,2023,5,2023-05,NIZAMABAD,BODHAN,RUDRUR,VARNI,SN PURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,279.0,30.0
TG-NPDCL,2023,5,2023-05,MANCHERIAL,MANCHERIAL,CHENNUR,JAIPUR,JAIPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,30.0
TG-NPDCL,2023,5,2023-05,NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN2,DIVYA NAGAR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,611.0,45.0
TG-NPDCL,2023,5,2023-05,KHAMMAM,SATHUPALLY,SATHUPALLY,SATHUPALLY,KISTARAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,335.0,30.0
TG-NPDCL,2023,5,2023-05,NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 3,BOURGAON,BORGAON (P),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,423.0,45.0
TG-NPDCL,2023,5,2023-05,PEDDAPALLY,MANTHANI,RAMAGUNDAM,RAMAGUNDAM,MOGALPAHAD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,339.0,30.0
TG-NPDCL,2023,5,2023-05,PEDDAPALLY,MANTHANI,MANTHANI,MANTHANI TOWN,MANTHANI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,121.0,30.0
TG-NPDCL,2023,5,2023-05,WARANGAL,WARANGAL,MULUGU ROAD,POCHAMMA MAIDAN,PEDDAMMAGADDA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,3862.0,30.0
TG-NPDCL,2023,5,2023-05,WARANGAL,WARANGAL,MULUGU ROAD,POCHAMMA MAIDAN,POCHAMMAMAIDAN,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,347.0,30.0
TG-NPDCL,2023,5,2023-05,PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,PEDDAPALLY RURALWEST,ANDUGULAPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,91.0,30.0
TG-NPDCL,2023,5,2023-05,BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,YELLANDU TOWN,YELLANDU,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,163.0,25.0
TG-NPDCL,2023,5,2023-05,ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD TOWN-III,ADILABAD-TOWN-III,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,297.0,75.0
TG-NPDCL,2023,5,2023-05,ADILABAD,ADILABAD,ADILABAD TOWN,MAVALA,DASNAPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,550.0,30.0
TG-NPDCL,2023,5,2023-05,BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,N V PURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,7.0,30.0
TG-NPDCL,2023,5,2023-05,BHADRADRI KOTHAGUDEM,KOTHAGUDEM,PALVANCHA,PALVONCHA TOWN-2,PALONCHA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,314.0,30.0
TG-NPDCL,2023,5,2023-05,BHADRADRI KOTHAGUDEM,BHADRACHALAM,BHADRACHALAM,BCM-TOWN,BHADRACHALAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,565.0,30.0
TG-NPDCL,2023,5,2023-05,BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,ASWAPURAM,ASWAPURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,30.0
TG-NPDCL,2023,5,2023-05,BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,TEKULA PALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,55.0,30.0
TG-NPDCL,2023,5,2023-05,KAMAREDDY,BANSWADA,BANSWADA,BANSWADA,BANSWADA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,66.0,30.0
TG-NPDCL,2023,5,2023-05,HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,MUSTYALAPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1.0,30.0
TG-NPDCL,2023,5,2023-05,KAMAREDDY,BANSWADA,BANSWADA,BIRKUR,BIRKUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,30.0
TG-NPDCL,2023,5,2023-05,KARIMNAGAR,KARIMNAGAR RURAL,GANGADHARA,ACHAMPALLY,WADDIARAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,12.0,25.0
TG-NPDCL,2023,5,2023-05,HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,PARKAL-TOWN,PARKAL,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,217.0,30.0
TG-NPDCL,2023,5,2023-05,KAMAREDDY,KAMAREDDY,KAMAREDDY TOWN,KAMAREDDY(R),PATHARAJAMPET,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,364.0,45.0
TG-NPDCL,2023,5,2023-05,KHAMMAM,KHAMMAM,KHAMMAM(T),KHAMMAM TOWN-2,ZONE (7)  KHAMMAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1434.0,30.0
TG-NPDCL,2023,5,2023-05,KARIMNAGAR,HUZURABAD,HUZURABAD,HUZURABAD TOWN,RTC DEPO,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,134.0,20.0
TG-NPDCL,2023,5,2023-05,HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),NAKKALAGUTTA,BALASAMUDRAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,532.0,60.0
TG-NPDCL,2023,5,2023-05,HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,BONDIVAGU,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,267.0,30.0
TG-NPDCL,2023,5,2023-05,HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,HUNTER ROAD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,34.0,30.0
TG-NPDCL,2023,5,2023-05,HANUMAKONDA,HANAMKONDA/TOWN,KAZIPET,NIT,TEACHERS COLONY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,2217.0,30.0
TG-NPDCL,2023,6,2023-06,BHADRADRI KOTHAGUDEM,BHADRACHALAM,BHADRACHALAM,BCM-TOWN,BHADRACHALAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,496.0,30.0
TG-NPDCL,2023,6,2023-06,BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,ASWAPURAM,ASWAPURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,30.0
TG-NPDCL,2023,6,2023-06,ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD TOWN-III,ADILABAD-TOWN-III,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,266.0,75.0
TG-NPDCL,2023,6,2023-06,ADILABAD,ADILABAD,ADILABAD TOWN,MAVALA,DASNAPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,445.0,30.0
TG-NPDCL,2023,6,2023-06,MANCHERIAL,MANCHERIAL,CHENNUR,JAIPUR,JAIPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,30.0
TG-NPDCL,2023,6,2023-06,KARIMNAGAR,KARIMNAGAR RURAL,GANGADHARA,ACHAMPALLY,WADDIARAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,16.0,25.0
TG-NPDCL,2023,6,2023-06,KHAMMAM,KHAMMAM,KHAMMAM(T),KHAMMAM TOWN-2,ZONE (7)  KHAMMAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1579.0,30.0
